5.036842, -4.950783, 2.409509, 108.837875, 0.0,135.493684
5.247835, -4.743288, 2.402988, 108.762771, 0.0,137.890951
5.44913, -4.526406, 2.395363, 108.68259, 0.0,140.284744
5.640665, -4.300895, 2.386683, 108.596561, 0.0,142.675199
5.822422, -4.067466, 2.376996, 108.503969, 0.0,145.062369
5.994415, -3.826792, 2.366348, 108.404171, 0.0,147.446126
6.156681, -3.579496, 2.354783, 108.296601, 0.0,149.826268
6.309273, -3.326157, 2.342342, 108.180779, 0.0,152.202456
6.452248, -3.067309, 2.329064, 108.056314, 0.0,154.574236
6.585667, -2.803448, 2.314983, 107.922914, 0.0,156.941061
6.709583, -2.535035, 2.300132, 107.780378, 0.0,159.30228
6.824045, -2.262497, 2.284542, 107.628609, 0.0,161.657177
6.929085, -1.986231, 2.268238, 107.467601, 0.0,164.004982
7.024723, -1.706612, 2.251247, 107.297448, 0.0,166.3449
7.110963, -1.423993, 2.23359, 107.118334, 0.0,168.676119
7.187786, -1.13871, 2.215288, 106.930534, 0.0,170.997847
7.255157, -0.85109, 2.196359, 106.734405, 0.0,173.309311
7.313015, -0.561446, 2.17682, 106.530382, 0.0,175.609809
7.361279, -0.270091, 2.156685, 106.318975, 0.0,177.898714
7.39984, 0.022666, 2.13597, 106.100757, 0.0,180.175498
7.428566, 0.31651, 2.114686, 105.876359, 0.0,182.439735
7.447301, 0.611119, 2.092847, 105.646466, 0.0,184.691128
7.455858, 0.906155, 2.070463, 105.411808, 0.0,186.929516
7.454029, 1.20127, 2.047547, 105.173152, 0.0,189.154912
7.441576, 1.496087, 2.02411, 104.931301, 0.0,191.367461
7.418237, 1.7902, 2.000167, 104.687087, 0.0,193.567448
7.383727, 2.08317, 1.97573, 104.441364, 0.0,195.755346
7.337739, 2.374518, 1.950816, 104.195009, 0.0,197.93176
7.27995, 2.663715, 1.925444, 103.94892, 0.0,200.097441
7.210026, 2.950178, 1.899637, 103.704011, 0.0,202.253259
7.127628, 3.233267, 1.873419, 103.461209, 0.0,204.400211
7.032424, 3.512273, 1.846823, 103.221458, 0.0,206.53937
6.924102, 3.786415, 1.819888, 102.985715, 0.0,208.671851
6.802384, 4.054846, 1.792657, 102.754944, 0.0,210.798829
6.667046, 4.316648, 1.765185, 102.530114, 0.0,212.921454
6.517941, 4.570836, 1.737533, 102.312187, 0.0,215.040827
6.355017, 4.816382, 1.709772, 102.10211, 0.0,217.158002
6.178365, 5.052239, 1.681982, 101.900749, 0.0,219.273921
5.988586, 5.277674, 1.65422, 101.708032, 0.0,221.389367
5.78668, 5.492327, 1.626519, 101.523032, 0.0,223.50507
5.573658, 5.695969, 1.5989, 101.344769, 0.0,225.621812
5.350503, 5.88847, 1.571377, 101.172254, 0.0,227.740439
5.118154, 6.069786, 1.543958, 101.004516, 0.0,229.861804
4.877494, 6.23994, 1.516644, 100.84061, 0.0,231.98678
4.629349, 6.398998, 1.489431, 100.679635, 0.0,234.116179
4.374481, 6.547063, 1.46231, 100.520734, 0.0,236.250771
4.113588, 6.684257, 1.435268, 100.363105, 0.0,238.391258
3.847315, 6.810707, 1.408291, 100.206005, 0.0,240.538234
3.57625, 6.926546, 1.38136, 100.048744, 0.0,242.692207
3.300936, 7.031895, 1.354455, 99.890698, 0.0,244.853542
3.02187, 7.126865, 1.327555, 99.731298, 0.0,247.022514
2.739514, 7.211551, 1.300637, 99.570035, 0.0,249.199284
2.454299, 7.286026, 1.273678, 99.406459, 0.0,251.383893
2.166628, 7.350341, 1.246652, 99.240174, 0.0,253.576296
1.876885, 7.404525, 1.219534, 99.070843, 0.0,255.776349
1.585442, 7.448577, 1.192298, 98.898182, 0.0,257.983826
1.292656, 7.482471, 1.164918, 98.721956, 0.0,260.198446
0.998885, 7.506153, 1.137365, 98.541982, 0.0,262.419876
0.704483, 7.519538, 1.109611, 98.358124, 0.0,264.647756
0.409813, 7.522512, 1.08163, 98.170287, 0.0,266.881707
0.115253, 7.514933, 1.053393, 97.978421, 0.0,269.121349
-0.178808, 7.496628, 1.02487, 97.782509, 0.0,271.36635
-0.471953, 7.467393, 0.996034, 97.58257, 0.0,273.616392
-0.763736, 7.426999, 0.966857, 97.378653, 0.0,275.871224
-1.05367, 7.375189, 0.937311, 97.170832, 0.0,278.130644
-1.341226, 7.311684, 0.907369, 96.959205, 0.0,280.394551
-1.625824, 7.236186, 0.877008, 96.743887, 0.0,282.662912
-1.90682, 7.148385, 0.846205, 96.52501, 0.0,284.935787
-2.183504, 7.047968, 0.814943, 96.302718, 0.0,287.213306
-2.455094, 6.93463, 0.783207, 96.077166, 0.0,289.49569
-2.720728, 6.808089, 0.75099, 95.848515, 0.0,291.783215
-2.979467, 6.668105, 0.718292, 95.616932, 0.0,294.076224
-3.230295, 6.514501, 0.685122, 95.38259, 0.0,296.375079
-3.472175, 6.347251, 0.651508, 95.145658, 0.0,298.680246
-3.704391, 6.16689, 0.617533, 94.906271, 0.0,300.992831
-3.92647, 5.974228, 0.5833, 94.664517, 0.0,303.314305
-4.138051, 5.770117, 0.548906, 94.42045, 0.0,305.646277
-4.338882, 5.555427, 0.514443, 94.174095, 0.0,307.990438
-4.528807, 5.331027, 0.479994, 93.925464, 0.0,310.348521
-4.707753, 5.097763, 0.445633, 93.674562, 0.0,312.722286
-4.875719, 4.856448, 0.411427, 93.421398, 0.0,315.113455
-5.03276, 4.607853, 0.377434, 93.165998, 0.0,317.523659
-5.178971, 4.352701, 0.343706, 92.908416, 0.0,319.954399
-5.314482, 4.091668, 0.310286, 92.648742, 0.0,322.406999
-5.439442, 3.825377, 0.277215, 92.387113, 0.0,324.882562
-5.554012, 3.554406, 0.244525, 92.123719, 0.0,327.381936
-5.658358, 3.279287, 0.212246, 91.858812, 0.0,329.905671
-5.752646, 3.000509, 0.180404, 91.592709, 0.0,332.454011
-5.837038, 2.718525, 0.149023, 91.325796, 0.0,335.026858
-5.911684, 2.433753, 0.118124, 91.058528, 0.0,337.623763
-5.976725, 2.14658, 0.087726, 90.791432, 0.0,340.243919
-6.032289, 1.857369, 0.057847, 90.525101, 0.0,342.886163
-6.078488, 1.566461, 0.028506, 90.260192, 0.0,345.548987
-6.115419, 1.274175, -0.000282, 449.997414, 0.0,348.230547
-6.143161, 0.98082, -0.028499, 449.737528, 0.0,350.928695
-6.16178, 0.686688, -0.056127, 449.481325, 0.0,353.641022
-6.171321, 0.392066, -0.083149, 449.229626, 0.0,356.364867
-6.171816, 0.097233, -0.109547, 448.983258, 0.0,359.097417
-6.163278, -0.197534, -0.135301, 448.743046, 0.0,1.83571
-6.145705, -0.491959, -0.160391, 448.509799, 0.0,4.576728
-6.119079, -0.785761, -0.184794, 448.284296, 0.0,7.317397
-6.083368, -1.078655, -0.208487, 448.067272, 0.0,10.054731
-6.038525, -1.370349, -0.231445, 447.85941, 0.0,12.785829
-5.984492, -1.66054, -0.253642, 447.661332, 0.0,15.507942
-5.921196, -1.948912, -0.275047, 447.47359, 0.0,18.218528
-5.848558, -2.235134, -0.295632, 447.296664, 0.0,20.915276
-5.766488, -2.518855, -0.315361, 447.13096, 0.0,23.59615
-5.674893, -2.799706, -0.334201, 446.97681, 0.0,26.259406
-5.573674, -3.077295, -0.352114, 446.834474, 0.0,28.903635
-5.462752, -3.351212, -0.369063, 446.704132, 0.0,31.527693
-5.342256, -3.621114, -0.385036, 446.58579, 0.0,34.130396
-5.212449, -3.886721, -0.400035, 446.479325, 0.0,36.710462
-5.073601, -4.147769, -0.41407, 446.384562, 0.0,39.266678
-4.925984, -4.404012, -0.427147, 446.301281, 0.0,41.797894
-4.76987, -4.655217, -0.439277, 446.229218, 0.0,44.303049
-4.605529, -4.901163, -0.450471, 446.168075, 0.0,46.781178
-4.433227, -5.14164, -0.46074, 446.117515, 0.0,49.231418
-4.253224, -5.376447, -0.470096, 446.077178, 0.0,51.653024
-4.065776, -5.60539, -0.478551, 446.046676, 0.0,54.045374
-3.87113, -5.828278, -0.486119, 446.025602, 0.0,56.407969
-3.669529, -6.044923, -0.492811, 446.013537, 0.0,58.740445
-3.461206, -6.255141, -0.49864, 446.010048, 0.0,61.042582
-3.246391, -6.458741, -0.503618, 446.014699, 0.0,63.314285
-3.025305, -6.655533, -0.507756, 446.027051, 0.0,65.5556
-2.798164, -6.845321, -0.511067, 446.046665, 0.0,67.766713
-2.565181, -7.027903, -0.513559, 446.07311, 0.0,69.947946
-2.326564, -7.203068, -0.515245, 446.105959, 0.0,72.099738
-2.082522, -7.370594, -0.516132, 446.144799, 0.0,74.222644
-1.833257, -7.53025, -0.516231, 446.189228, 0.0,76.31738
-1.578979, -7.681791, -0.515549, 446.238858, 0.0,78.384732
-1.319896, -7.824959, -0.514095, 446.293319, 0.0,80.425607
-1.056226, -7.959478, -0.511876, 446.352253, 0.0,82.440991
-0.788191, -8.085058, -0.508899, 446.415324, 0.0,84.431982
-0.516025, -8.201394, -0.505172, 446.48221, 0.0,86.39974
-0.239977, -8.308159, -0.500701, 446.552611, 0.0,88.345504
0.039689, -8.405014, -0.495493, 446.626238, 0.0,90.270553
0.322687, -8.491602, -0.489556, 446.702823, 0.0,92.176236
0.608708, -8.567549, -0.482897, 446.782114, 0.0,94.063926
0.897413, -8.63247, -0.475526, 446.863871, 0.0,95.935027
1.188431, -8.685971, -0.467453, 446.947868, 0.0,97.79094
1.481354, -8.72765, -0.458688, 447.033893, 0.0,99.633075
1.775737, -8.757108, -0.449245, 447.121744, 0.0,101.462823
2.071086, -8.773948, -0.43914, 447.211226, 0.0,103.281524
2.366865, -8.777794, -0.428392, 447.302154, 0.0,105.090471
2.662492, -8.76829, -0.417023, 447.394349, 0.0,106.890917
2.957349, -8.745243, -0.405056, 447.487677, 0.0,108.683823
3.250837, -8.708863, -0.392516, 447.582119, 0.0,110.469556
3.542396, -8.659482, -0.379427, 447.67768, 0.0,112.248347
3.83151, -8.597478, -0.365814, 447.774359, 0.0,114.020388
4.11771, -8.523261, -0.351702, 447.872153, 0.0,115.785858
4.400572, -8.437266, -0.337116, 447.971055, 0.0,117.544913
4.679716, -8.339943, -0.32208, 448.071057, 0.0,119.297691
4.954805, -8.231748, -0.306616, 448.172145, 0.0,121.04433
5.225545, -8.113137, -0.290748, 448.274304, 0.0,122.784953
5.491674, -7.984561, -0.274495, 448.377513, 0.0,124.519673
5.752965, -7.846459, -0.257878, 448.481749, 0.0,126.248591
6.009219, -7.699258, -0.240914, 448.586986, 0.0,127.971798
6.260259, -7.543367, -0.22362, 448.693193, 0.0,129.689364
6.505932, -7.37918, -0.206012, 448.800337, 0.0,131.401353
6.746101, -7.207072, -0.188103, 448.908381, 0.0,133.107807
6.980642, -7.027398, -0.169907, 449.017286, 0.0,134.808758
7.209445, -6.840498, -0.151436, 449.12701, 0.0,136.504222
7.432406, -6.646692, -0.132701, 449.237509, 0.0,138.194201
7.64943, -6.446281, -0.11371, 449.348737, 0.0,139.878694
7.860423, -6.239554, -0.094475, 449.460647, 0.0,141.557678
8.065297, -6.026781, -0.075003, 449.573191, 0.0,143.231129
8.263963, -5.808222, -0.055301, 449.686319, 0.0,144.899017
8.456333, -5.58412, -0.035377, 449.799982, 0.0,146.561313
8.642316, -5.354709, -0.015237, 449.914131, 0.0,148.21798
8.821822, -5.120212, 0.005112, 90.028717, 0.0,149.868989
8.994753, -4.880844, 0.025665, 90.143693, 0.0,151.514309
9.16101, -4.63681, 0.046416, 90.259013, 0.0,153.153923
9.320491, -4.38831, 0.06736, 90.374631, 0.0,154.787823
9.473086, -4.135538, 0.088492, 90.490506, 0.0,156.416005
9.61868, -3.878687, 0.109806, 90.606597, 0.0,158.038479
9.757156, -3.617942, 0.131297, 90.722865, 0.0,159.655276
9.888388, -3.353491, 0.15296, 90.839277, 0.0,161.266441
10.012244, -3.085522, 0.17479, 90.955799, 0.0,162.872019
10.128589, -2.814219, 0.196781, 91.072402, 0.0,164.472096
10.237283, -2.539774, 0.218927, 91.189061, 0.0,166.066765
10.338189, -2.262382, 0.24122, 91.305747, 0.0,167.656137
10.431277, -1.982281, 0.263651, 91.422401, 0.0,169.240238
10.516583, -1.699723, 0.286206, 91.538942, 0.0,170.819071
10.594142, -1.414949, 0.308871, 91.655291, 0.0,172.392622
10.663988, -1.128194, 0.331637, 91.771373, 0.0,173.960874
10.726149, -0.839682, 0.35449, 91.887117, 0.0,175.523809
10.780653, -0.549631, 0.37742, 92.002454, 0.0,177.081409
10.827517, -0.258255, 0.400418, 92.117319, 0.0,178.633658
10.866758, 0.034242, 0.423473, 92.231653, 0.0,180.180543
10.898383, 0.327656, 0.446575, 92.345398, 0.0,181.72206
10.922392, 0.621789, 0.469716, 92.458504, 0.0,183.25821
10.938781, 0.916441, 0.492885, 92.570924, 0.0,184.789006
10.947535, 1.211418, 0.516075, 92.682616, 0.0,186.314472
10.948633, 1.506522, 0.539274, 92.793543, 0.0,187.83465
10.942046, 1.801555, 0.562476, 92.903674, 0.0,189.349591
10.927735, 2.096314, 0.585669, 93.012983, 0.0,190.859365
10.905655, 2.390593, 0.608845, 93.12145, 0.0,192.36406
10.875751, 2.684185, 0.631994, 93.229061, 0.0,193.863797
10.837962, 2.976868, 0.655105, 93.335805, 0.0,195.358696
10.792218, 3.268417, 0.678167, 93.441681, 0.0,196.848908
10.73844, 3.558594, 0.701169, 93.546689, 0.0,198.334594
10.676545, 3.847156, 0.724099, 93.65084, 0.0,199.815975
10.606442, 4.133841, 0.746945, 93.754146, 0.0,201.293255
10.528035, 4.418375, 0.769691, 93.856627, 0.0,202.766676
10.441224, 4.700465, 0.792323, 93.958307, 0.0,204.236482
10.345905, 4.979807, 0.814825, 94.059217, 0.0,205.702964
10.241974, 5.256071, 0.83718, 94.159391, 0.0,207.16641
10.129328, 5.528911, 0.859368, 94.25887, 0.0,208.627125
10.007867, 5.797958, 0.88137, 94.357695, 0.0,210.08543
9.877497, 6.062818, 0.903162, 94.455916, 0.0,211.541646
9.738135, 6.323078, 0.924723, 94.553582, 0.0,212.996106
9.58971, 6.5783, 0.946025, 94.650749, 0.0,214.449142
9.432169, 6.82802, 0.967042, 94.747471, 0.0,215.901069
9.265484, 7.071756, 0.987744, 94.843804, 0.0,217.352197
9.089651, 7.309008, 1.008101, 94.939808, 0.0,218.802836
8.904701, 7.539255, 1.02808, 95.035539, 0.0,220.253257
8.710705, 7.761968, 1.047647, 95.131051, 0.0,221.703712
8.50787, 7.976703, 1.06677, 95.22635, 0.0,223.154448
8.296641, 8.18323, 1.08542, 95.321331, 0.0,224.605709
8.077498, 8.381386, 1.103574, 95.415875, 0.0,226.05776
7.850923, 8.571052, 1.12121, 95.50986, 0.0,227.510898
7.617399, 8.752144, 1.138311, 95.603165, 0.0,228.965431
7.377396, 8.924616, 1.15486, 95.695667, 0.0,230.421689
7.131377, 9.088447, 1.170845, 95.787244, 0.0,231.880002
6.879787, 9.243647, 1.186255, 95.877772, 0.0,233.340725
6.623055, 9.390245, 1.201081, 95.967129, 0.0,234.804217
